Address,Name,Mangled,Pass,Score,Evidence,Source,Date
0x00385670,CUIVarManager_Serialize,Serialize__13CUIVarManagerFi,string-set&callgraph,0.80,string-set: strings=3;order=between;callees=overlap | callgraph: callgraph round 2; key=callee; |K|=2; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x003857c0,CUIVarManager_Add,Add__13CUIVarManagerFPCcP5_zrdr15UIVAR_LONGEVITY,callgraph,0.80,callgraph: callgraph round 1; key=caller+pair; |K|=3+3; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003862a0,CUIVariable_op_assign,__as__11CUIVariableFPCc,callgraph,0.80,callgraph: callgraph round 1; key=caller; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00386e20,CUIMapCtrlSpec_dtor,__dt__14CUIMapCtrlSpecFv,vtable-slot,0.75,vtable-slot: vtable CUIMapCtrlSpec slot 0; fixed points start..3:3; ratio=0.65,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00386ff0,CUIVariableSpec_ctor,__ct__15CUIVariableSpecFP5_zrdr,string-set,0.80,string-set: strings=6;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x00387340,CRadioStripSpec_dtor,__dt__15CRadioStripSpecFv,vtable-slot,0.75,vtable-slot: vtable CRadioStripSpec slot 0; fixed points start..3:3; ratio=0.97,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003874e0,CRadioStripSpec_CreateDisplayObj,CreateDisplayObj__15CRadioStripSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,vtable-slot,0.75,vtable-slot: vtable CRadioStripSpec slot 2; fixed points start..3:3; ratio=0.93,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00387590,CRadioStripSpec_Copy,Copy__15CRadioStripSpecFv,vtable-slot,0.75,vtable-slot: vtable CRadioStripSpec slot 1; fixed points start..3:3; ratio=0.93,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00387c70,CSliderBarSpec_Copy,Copy__14CSliderBarSpecFv,vtable-slot,0.75,vtable-slot: vtable CSliderBarSpec slot 1; fixed points start..3:3; ratio=0.94,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00387cf0,CUIListBoxSpec_Copy,Copy__14CUIListBoxSpecFv,vtable-slot,0.75,vtable-slot: vtable CUIListBoxSpec slot 1; fixed points start..3:3; ratio=0.64,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00387fe0,CHandlerButtonSpec_CreateDisplayObj,CreateDisplayObj__18CHandlerButtonSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,vtable-slot,0.75,vtable-slot: vtable CHandlerButtonSpec slot 2; fixed points start..3:3; ratio=0.90,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00388080,CHandlerButtonSpec_Copy,Copy__18CHandlerButtonSpecFv,vtable-slot,0.75,vtable-slot: vtable CHandlerButtonSpec slot 1; fixed points start..3:3; ratio=0.96,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003880f0,CHandlerButtonSpec_dtor,__dt__18CHandlerButtonSpecFv,vtable-slot,0.75,vtable-slot: vtable CHandlerButtonSpec slot 0; fixed points start..3:3; ratio=0.67,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003881f0,CScrollSpec_CreateDisplayObj,CreateDisplayObj__11CScrollSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,vtable-slot,0.75,vtable-slot: vtable CScrollSpec slot 2; fixed points start..3:3; ratio=0.84,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00388290,CScrollSpec_Copy,Copy__11CScrollSpecFv,vtable-slot,0.75,vtable-slot: vtable CScrollSpec slot 1; fixed points start..3:3; ratio=0.75,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00388400,CWrapSpec_CreateDisplayObj,CreateDisplayObj__9CWrapSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,vtable-slot,0.75,vtable-slot: vtable CWrapSpec slot 2; fixed points start..3:3; ratio=0.69,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003884d0,CWrapSpec_Copy,Copy__9CWrapSpecFv,vtable-slot,0.75,vtable-slot: vtable CWrapSpec slot 1; fixed points start..3:3; ratio=0.77,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003888a0,CTtySpec_CreateDisplayObj,CreateDisplayObj__8CTtySpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,vtable-slot,0.75,vtable-slot: vtable CTtySpec slot 2; fixed points start..3:3; ratio=0.58,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00388a60,CTextSpec_CreateDisplayObj,CreateDisplayObj__9CTextSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,vtable-slot,0.75,vtable-slot: vtable CTextSpec slot 2; fixed points start..3:3; ratio=0.97,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00388ae0,CTextSpec_Copy,Copy__9CTextSpecFv,vtable-slot,0.75,vtable-slot: vtable CTextSpec slot 1; fixed points start..3:3; ratio=0.64,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00388e50,CDlgObjSpec_dtor,__dt__11CDlgObjSpecFv,vtable-slot,0.75,vtable-slot: vtable CDlgObjSpec slot 0; fixed points start..end; ratio=0.96,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00389190,CCheckBoxSpec_dtor,__dt__13CCheckBoxSpecFv,vtable-slot,0.75,vtable-slot: vtable CCheckBoxSpec slot 0; fixed points start..1:1; ratio=0.77,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00389330,CHProgressBarSpec_dtor,__dt__17CHProgressBarSpecFv,vtable-slot,0.75,vtable-slot: vtable CHProgressBarSpec slot 0; fixed points start..3:3; ratio=0.66,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00389450,CSliderBarSpec_dtor,__dt__14CSliderBarSpecFv,vtable-slot,0.75,vtable-slot: vtable CSliderBarSpec slot 0; fixed points start..3:3; ratio=0.64,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00389540,CUIListBoxSpec_dtor,__dt__14CUIListBoxSpecFv,vtable-slot,0.75,vtable-slot: vtable CUIListBoxSpec slot 0; fixed points start..3:3; ratio=0.70,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003897c0,CScrollSpec_dtor,__dt__11CScrollSpecFv,vtable-slot,0.75,vtable-slot: vtable CScrollSpec slot 0; fixed points start..3:3; ratio=0.86,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003899a0,CTtySpec_dtor,__dt__8CTtySpecFv,vtable-slot,0.75,vtable-slot: vtable CTtySpec slot 0; fixed points start..3:3; ratio=0.65,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00389dc0,CDialogTuner_UpdateUIVar,UpdateUIVar__12CDialogTunerFP11CUIVariable,vtable-slot,0.75,vtable-slot: vtable CDialogTuner slot 1; fixed points start..end; ratio=0.50,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00389e70,CStickDeadzoneTuner_UpdateUIVar,UpdateUIVar__19CStickDeadzoneTunerFP11CUIVariable,vtable-slot,0.75,vtable-slot: vtable CStickDeadzoneTuner slot 1; fixed points start..end; ratio=0.90,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x00389f90,CStickSensitivityTuner_UpdateUIVar,UpdateUIVar__22CStickSensitivityTunerFP11CUIVariable,vtable-slot,0.75,vtable-slot: vtable CStickSensitivityTuner slot 1; fixed points start..end; ratio=0.89,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0038a040,CMusicTuner_UpdateUIVar,UpdateUIVar__11CMusicTunerFP11CUIVariable,vtable-slot,0.75,vtable-slot: vtable CMusicTuner slot 1; fixed points start..end; ratio=0.91,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0038a420,CDialogTuner_dtor,__dt__12CDialogTunerFv,vtable-slot,0.75,vtable-slot: vtable CDialogTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0038a4a0,CStickDeadzoneTuner_dtor,__dt__19CStickDeadzoneTunerFv,vtable-slot,0.75,vtable-slot: vtable CStickDeadzoneTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0038a5a0,CStickSensitivityTuner_dtor,__dt__22CStickSensitivityTunerFv,vtable-slot,0.75,vtable-slot: vtable CStickSensitivityTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0038a620,CBrightnessTuner_dtor,__dt__16CBrightnessTunerFv,vtable-slot,0.75,vtable-slot: vtable CBrightnessTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0038a6a0,CMusicTuner_dtor,__dt__11CMusicTunerFv,vtable-slot,0.75,vtable-slot: vtable CMusicTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0038a720,CSoundTuner_dtor,__dt__11CSoundTunerFv,vtable-slot,0.75,vtable-slot: vtable CSoundTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0038a7a0,InitSystemTuners,InitSystemTuners__Fv,string-set,0.80,string-set: strings=6;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x0038aff0,SystemTuner_dtor,__dt__11SystemTunerFv,vtable-slot,0.75,vtable-slot: vtable SystemTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0038b250,anon_zui_skb_CSkbKeyProps_SetButtonState,SetButtonState__Q221@unnamed@zui_skb_cpp@12CSkbKeyPropsFM9C2DButtonFPCvPv_v,exact,1.00,"exact: fingerprint exact, 68 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0039d960,CFileCD_Read,Read__7CFileCDFPci,prefix+offsets,0.80,"prefix+offsets: prologue unique both sides + offset multiset unique both sides, 53 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x0039dfd0,CFileCD_BuildTOC,BuildTOC__7CFileCDFv,callgraph,0.80,callgraph: callgraph round 1; key=callee+pair; |K|=4+4; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0039e690,CFileIO_fread,fread__7CFileIOFPvi,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0039e720,CFileIO_fseek,fseek__7CFileIOFii,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0039e8a0,CFileIO_Close,Close__7CFileIOFv,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003a05a0,CMemCardIO_Open,Open__10CMemCardIOFPCcUi,vtable-slot,0.75,vtable-slot: vtable CMemCardIO slot 0; fixed points start..2:2; ratio=0.65,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a0ee0,Ascii2Sjis,Ascii2Sjis__FUc,string-set,0.80,string-set: strings=1;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003a22e0,CMemCard_ctor,__ct__8CMemCardFv,prefix+offsets,0.80,"prefix+offsets: prologue unique both sides + offset multiset unique both sides, 8 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x003afe70,zVid_ZTestOnWriteSet,zVid_ZTestOnWriteSet__Fb,exact,1.00,"exact: fingerprint exact, 84 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003afed0,zVid_FrameRestore,zVid_FrameRestore__Fv,exact,1.00,"exact: fingerprint exact, 84 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003aff30,zVid_Swap,zVid_Swap__Fb,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003b1200,zVid_Init,zVid_Init__F10_zvid_mode,string-set,0.80,string-set: strings=1;order=between;callees=one side,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003b18d0,CVideo_WriteGsMemory,WriteGsMemory__6CVideoFUiP1Ui,relinked-body,0.85,"relinked-body: fingerprint relinked-body, 192 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003b6540,zdb_CVisual_VuExecuteState0,VuExecuteState0__Q23zdb7CVisualFP8_word128P8_word128,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 12 accesses, ratio 0.86",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003b6d10,zdb_CVisual_NodeSetup,NodeSetup__Q23zdb7CVisualFPQ23zdb5CNodePQ23zdb5CNodeP7CMatrixi,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003b6fa0,zdb_CVisual_SaveTextureSelect,SaveTextureSelect__Q23zdb7CVisualFP8_word128PQ23zdb8CTextureUl,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 13 accesses, ratio 0.89",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003b7080,zdb_CVisual_AddLocalLight,AddLocalLight__Q23zdb7CVisualFPQ23zdb6CLightP6CPnt3D,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 18 accesses, ratio 0.90",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003b7b90,zdb_CVisual_DrawLOD,DrawLOD__Q23zdb7CVisualFPQ23zdb9CLOD_bandfPf,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 13 accesses, ratio 0.93",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003b7cf0,zdb_AddonPoint_ctor,__ct__Q23zdb10AddonPointFv,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 13 accesses, ratio 0.92",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003b8c20,zdb_CSubMesh_Read,Read__Q23zdb8CSubMeshFRQ23zar4CZAR,exact,1.00,"exact: fingerprint exact, 76 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003b8c70,zdb_CSubMesh_dtor,__dt__Q23zdb8CSubMeshFv,vtable-slot,0.75,vtable-slot: vtable zdb::CSubMesh slot 0; fixed points start..3:3; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003b8cd0,zdb_CSubMesh_ctor,__ct__Q23zdb8CSubMeshFPQ23zdb5CMesh,exact,1.00,"exact: fingerprint exact, 92 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003b8f40,zdb_CMesh_dtor,__dt__Q23zdb5CMeshFv,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003bb050,zdb_CScrollingTexture_Object_Read,Read__Q23zdb24CScrollingTexture_ObjectFPQ23zdb9CSaveLoad,string-set,0.80,string-set: strings=1;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003bb6b0,zdb_CLOD_Object_Read,Read__Q23zdb11CLOD_ObjectFPQ23zdb9CSaveLoad,string-set,0.80,string-set: strings=1;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003bfb60,zdb_LimitUVs,LimitUVs__3zdbFPsPsPs,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 74 accesses, ratio 0.83",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003c3570,zdb_CVisual_Read,Read__Q23zdb7CVisualFRQ23zar4CZAR,prefix+offsets,0.80,"prefix+offsets: prologue unique both sides + offset multiset unique both sides, 14 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x003c3ce0,zdb_CVisual_GetTextureSelectBlock_ver2,GetTextureSelectBlock_ver2__Q23zdb7CVisualFUiPP8_word128P8_word128P8_word128,exact,1.00,"exact: fingerprint exact, 168 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003c3d90,zdb_CVisual_GetTextureSelectBlock,GetTextureSelectBlock__Q23zdb7CVisualFUiPP8_word128P8_word128P8_word128,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 17 accesses, ratio 0.98",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003c3e90,zdb_CVisual_dtor,__dt__Q23zdb7CVisualFv,vtable-slot,0.75,vtable-slot: vtable zdb::CVisual slot 0; fixed points start..3:3; ratio=0.82,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003c4190,zdb_CVisual_Create,Create__Q23zdb7CVisualFRQ23zar4CZAR,prefix+offsets,0.80,"prefix+offsets: prologue unique both sides + offset multiset unique both sides, 4 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x003c4b40,CZWeaponList_GetWeapon,GetWeapon__12CZWeaponListF10EQUIP_ITEM,callgraph,0.80,callgraph: callgraph round 1; key=caller; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003c4b90,CZWeaponList_GetWeaponName,GetWeaponName__12CZWeaponListF10EQUIP_ITEM,string-set,0.80,string-set: strings=1;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003c5890,CZFTSWeapon_dtor,__dt__11CZFTSWeaponFv,vtable-slot,0.75,vtable-slot: vtable CZFTSWeapon slot 0; fixed points start..end; ratio=0.82,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003c6510,CZWeapon_AddWeaponEventCallback,AddWeaponEventCallback__8CZWeaponFPFP12CZProjectileUiPv_vUiPv,exact,1.00,"exact: fingerprint exact, 68 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003c9fb0,CZProjectile_PostTick,PostTick__12CZProjectileFf,vtable-slot,0.75,vtable-slot: vtable CZProjectile slot 1; fixed points start..end; ratio=0.51,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003d0470,CZDecalSet_ReadDecalEntry,ReadDecalEntry__10CZDecalSetFP5_zrdr,string-set&offset-multiset,0.80,"string-set: strings=6;order=anchors-out-of-order;callees=overlap | offset-multiset: offset multiset unique both sides, 10 accesses, ratio 0.97 + callees",demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003d15c0,CZMarkList_UnInit,UnInit__10CZMarkListFv,offset-multiset&callgraph,0.80,"offset-multiset: offset multiset unique both sides, 8 accesses, ratio 0.95 + callees | callgraph: callgraph round 1; key=callee; |K|=1; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003d39e0,CZWeapon_dtor,__dt__8CZWeaponFv,vtable-slot,0.75,vtable-slot: vtable CZWeapon slot 0; fixed points start..end; ratio=0.92,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003d5860,CFlyout_ctor,__ct__7CFlyoutFv,string-set,0.80,string-set: strings=1;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003fde80,sinit_hud_newhudmap,__sinit_hud_newhudmap.cpp,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=unknown,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003fff60,sinit_con_ps2,__sinit_con_ps2.cpp,string-set,0.80,string-set: strings=1;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003fffb0,sinit_ent_main,__sinit_ent_main.cpp,relinked-body,0.85,"relinked-body: fingerprint relinked-body, 124 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00400160,sinit_fts_mission,__sinit_fts_mission.cpp,string-set&callgraph,0.80,string-set: strings=2;order=between;callees=overlap | callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x004025e0,sinit_zmath_main,__sinit_zmath_main.cpp,relinked-body,0.85,"relinked-body: fingerprint relinked-body, 72 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00402630,sinit_zmath_matrix,__sinit_zmath_matrix.cpp,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x004026c0,sinit_zmath_pnt3d,__sinit_zmath_pnt3d.cpp,relinked-body,0.85,"relinked-body: fingerprint relinked-body, 132 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00402750,sinit_zmath_pnt4d,__sinit_zmath_pnt4d.cpp,relinked-body,0.85,"relinked-body: fingerprint relinked-body, 168 B",demo_symbol_renames.csv; research/44,2026-09-24
0x004032e0,sinit_zsnd_jukebox,__sinit_zsnd_jukebox.cpp,exact,1.00,"exact: fingerprint exact, 140 B",demo_symbol_renames.csv; research/44,2026-09-24
0x004c57f8,ContextActivate,ContextActivate,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 12 accesses, ratio 1.00",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x004c5da8,ContextUnLoad,ContextUnLoad,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 13 accesses, ratio 0.97 | callgraph: callgraph round 6; key=caller+pair; |K|=2+3; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x004c5f28,ContextActivateParams,ContextActivateParams,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 15 accesses, ratio 0.95",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x004c6230,ProcessAudio,ProcessAudio,offset-multiset&callgraph,0.80,"offset-multiset: offset multiset unique both sides, 16 accesses, ratio 0.97 | callgraph: callgraph round 1; key=callee+pair; |K|=3+3; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x004c65d0,gsapi_ContextActivate,gsapi_ContextActivate,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x004c7420,gsapi_GetVersion,gsapi_GetVersion,string-set,0.80,string-set: strings=1;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x004c77f8,gsapi_EngineSetImmediateContext,gsapi_EngineSetImmediateContext,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x004c7948,gsapi_ContextLoadBuffer,gsapi_ContextLoadBuffer,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x004c88a0,ActivateDefaultParams,ActivateDefaultParams,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 13 accesses, ratio 0.99",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x004c9e00,asrspi_OpenEngine,asrspi_OpenEngine,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 12 accesses, ratio 0.99 | callgraph: callgraph round 3; key=callee+pair; |K|=3+3; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x004cc258,asrspi_EnableAGC,asrspi_EnableAGC,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 15 accesses, ratio 0.99",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x004cc460,asrspi_ExportSessionData,asrspi_ExportSessionData,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 26 accesses, ratio 0.97 | callgraph: callgraph round 5; key=callee+pair; |K|=3+3; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x004d1c18,GetSecondPassInfo,GetSecondPassInfo,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 47 accesses, ratio 0.99",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x004d3318,AllocateNodeAndFreePrevious,AllocateNodeAndFreePrevious,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 12 accesses, ratio 0.94 | callgraph: callgraph round 5; key=callee+pair; |K|=4+4; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x004da3f8,casrStart,casrStart,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 23 accesses, ratio 0.98 | callgraph: callgraph round 4; key=callee+pair; |K|=3+4; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x004db970,casrActivateContext,casrActivateContext,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x004dd070,casrStartUserWordTraining,casrStartUserWordTraining,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 15 accesses, ratio 0.99 | callgraph: callgraph round 3; key=callee; |K|=2; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x004dd608,casrCheckUserWordConfusion,casrCheckUserWordConfusion,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x004e11d0,TrainFree,TrainFree,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 13 accesses, ratio 1.00",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x004e3ed8,cbScoreUserWordResultAvailable,cbScoreUserWordResultAvailable,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 18 accesses, ratio 1.00",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x004e42a8,ProcessDelayBlock,ProcessDelayBlock,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 46 accesses, ratio 0.97",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x004e6610,InitScoreUserWords,InitScoreUserWords,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 44 accesses, ratio 0.96",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x004e67b0,ControlDpScoreUw,ControlDpScoreUw,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 41 accesses, ratio 0.99",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x004e6ee8,ControlExtraEventDP,ControlExtraEventDP,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 54 accesses, ratio 0.99 | callgraph: callgraph round 5; key=callee+pair; |K|=4+4; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x004e9360,RePruneToPho,RePruneToPho,callgraph,0.80,callgraph: callgraph round 1; key=callee+pair; |K|=8+8; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x004ebb98,InitNBestDynProgProcess,InitNBestDynProgProcess,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 13 accesses, ratio 0.84 | callgraph: callgraph round 3; key=callee; |K|=2; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x004ef950,FindBestRecognised,FindBestRecognised,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 25 accesses, ratio 1.00",demo_symbol_renames_offsets.csv; research/54,2026-09-24
