Address,Name,Mangled,Pass,Score,Evidence,Source,Date
0x0039b8b0,CClockSpec_Copy,Copy__10CClockSpecFv,carried:vtable-slot,0.75,match.json exact from 0x0037d2b0; vtable-slot: vtable CClockSpec slot 1; fixed points start..3:3; ratio=0.88,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0039baf0,CUIMapCtrlSpec_CreateDisplayObj,CreateDisplayObj__14CUIMapCtrlSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,carried:vtable-slot,0.75,match.json exact from 0x0037d580; vtable-slot: vtable CUIMapCtrlSpec slot 2; fixed points start..3:3; ratio=0.97,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0039bb70,CUIMapCtrlSpec_ctor,__ct__14CUIMapCtrlSpecFP5_zrdr,carried:string-set,0.80,match.json exact from 0x0037d600; string-set: strings=9;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x0039bfc0,CRadioStripSpec_ctor,__ct__15CRadioStripSpecFP5_zrdr,carried:string-set,0.80,match.json exact from 0x0037da50; string-set: strings=8;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x0039c2a0,CButtonSpec_dtor,__dt__11CButtonSpecFv,carried:vtable-slot,0.75,match.json exact from 0x0037dd30; vtable-slot: vtable CButtonSpec slot 0; fixed points start..3:3; ratio=0.91,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0039c3d0,CCheckBoxSpec_CreateDisplayObj,CreateDisplayObj__13CCheckBoxSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,carried:vtable-slot,0.75,match.json exact from 0x0037de60; vtable-slot: vtable CCheckBoxSpec slot 2; fixed points 1:1..3:3; ratio=0.82,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0039c7e0,CCheckBoxSpec_ctor,__ct__13CCheckBoxSpecFP5_zrdr,carried:string-set,0.80,match.json exact from 0x0037e2a0; string-set: strings=9;order=between;callees=one side,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x0039c9b0,CHProgressBarSpec_CreateDisplayObj,CreateDisplayObj__17CHProgressBarSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,carried:vtable-slot,0.75,match.json exact from 0x0037e470; vtable-slot: vtable CHProgressBarSpec slot 2; fixed points start..3:3; ratio=0.68,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0039cbf0,CImageSpec_dtor,__dt__10CImageSpecFv,carried:vtable-slot,0.75,match.json exact from 0x0037e6b0; vtable-slot: vtable CImageSpec slot 0; fixed points start..3:3; ratio=0.97,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0039cc70,CSliderBarSpec_CreateDisplayObj,CreateDisplayObj__14CSliderBarSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,carried:vtable-slot,0.75,match.json exact from 0x0037e730; vtable-slot: vtable CSliderBarSpec slot 2; fixed points start..3:3; ratio=0.87,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0039cdf0,CUIListBoxSpec_CreateDisplayObj,CreateDisplayObj__14CUIListBoxSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,carried:vtable-slot&callgraph,0.75,match.json exact from 0x0037e8b0; vtable-slot: vtable CUIListBoxSpec slot 2; fixed points start..3:3; ratio=0.82 | callgraph: callgraph round 3; key=callee; |K|=2; order=between,"demo_symbol_renames_7c.csv; research/51, research/60 | demo_symbol_renames_callgraph_loose.csv; research/52",2026-09-24
0x0039e7c0,CHandlerButtonSpec_ctor,__ct__18CHandlerButtonSpecFP5_zrdr,carried:string-set,0.80,match.json exact from 0x00380280; string-set: strings=7;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x0039eb60,CButtonSpec_ctor,__ct__11CButtonSpecFP5_zrdr,carried:string-set,0.80,match.json exact from 0x00380620; string-set: strings=30;order=between;callees=one side,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x0039f7f0,CGameDlgDesign_LoadModels,LoadModels__14CGameDlgDesignFP5_zrdr,carried:string-set,0.80,match.json exact from 0x003812b0; string-set: strings=10;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003a1fc0,CCounterSpec_CreateDisplayObj,CreateDisplayObj__12CCounterSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,carried:vtable-slot,0.75,match.json exact from 0x00381be0; vtable-slot: vtable CCounterSpec slot 2; fixed points start..3:3; ratio=0.88,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a2110,CCounterSpec_Copy,Copy__12CCounterSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00381d30; vtable-slot: vtable CCounterSpec slot 1; fixed points start..3:3; ratio=0.84,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a2a50,CTextSpec_ctor,__ct__9CTextSpecFP5_zrdr,carried:string-set,0.80,match.json exact from 0x00382670; string-set: strings=6;order=between;callees=one side,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003a3300,CImageSpec_CreateDisplayObj,CreateDisplayObj__10CImageSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,carried:vtable-slot&callgraph,0.75,match.json exact from 0x00382ff0; vtable-slot: vtable CImageSpec slot 2; fixed points start..3:3; ratio=0.92 | callgraph: callgraph round 4; key=pair; |K|=3; order=between,"demo_symbol_renames_7c.csv; research/51, research/60 | demo_symbol_renames_callgraph_loose.csv; research/52",2026-09-24
0x003a3470,CImageSpec_ctor,__ct__10CImageSpecFP5_zrdr,carried:string-set,0.80,match.json exact from 0x00383160; string-set: strings=6;order=between;callees=one side,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003a3930,CCounterSpec_dtor,__dt__12CCounterSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00383620; vtable-slot: vtable CCounterSpec slot 0; fixed points start..3:3; ratio=0.98,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a39f0,std_vector_imp_init_PC10ActionItemPC10Action,"init<PC10ActionItem>__Q23std60__vector_imp<10ActionItem,Q23std23allocator<10ActionItem>,0>FPC10ActionItemPC10ActionItemQ23std20forward_iterator_tag",carried:prefix+offsets,0.80,"match.json exact from 0x003836e0; prefix+offsets: prologue unique both sides + offset multiset unique both sides, 11 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x003a5980,CUIVarManager_Serialize,Serialize__13CUIVarManagerFi,carried:string-set&callgraph,0.80,match.json exact from 0x00385670; string-set: strings=3;order=between;callees=overlap | callgraph: callgraph round 2; key=callee; |K|=2; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x003a5ad0,CUIVarManager_Add,Add__13CUIVarManagerFPCcP5_zrdr15UIVAR_LONGEVITY,carried:callgraph,0.80,match.json exact from 0x003857c0; callgraph: callgraph round 1; key=caller+pair; |K|=3+3; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003a65b0,CUIVariable_op_assign,__as__11CUIVariableFPCc,carried:callgraph,0.80,match.json relinked-body from 0x003862a0; callgraph: callgraph round 1; key=caller; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003a7190,CUIMapCtrlSpec_dtor,__dt__14CUIMapCtrlSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00386e20; vtable-slot: vtable CUIMapCtrlSpec slot 0; fixed points start..3:3; ratio=0.65,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a7360,CUIVariableSpec_ctor,__ct__15CUIVariableSpecFP5_zrdr,carried:string-set,0.80,match.json exact from 0x00386ff0; string-set: strings=6;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003a76b0,CRadioStripSpec_dtor,__dt__15CRadioStripSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00387340; vtable-slot: vtable CRadioStripSpec slot 0; fixed points start..3:3; ratio=0.97,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a7850,CRadioStripSpec_CreateDisplayObj,CreateDisplayObj__15CRadioStripSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,carried:vtable-slot,0.75,match.json exact from 0x003874e0; vtable-slot: vtable CRadioStripSpec slot 2; fixed points start..3:3; ratio=0.93,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a7900,CRadioStripSpec_Copy,Copy__15CRadioStripSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00387590; vtable-slot: vtable CRadioStripSpec slot 1; fixed points start..3:3; ratio=0.93,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a7fe0,CSliderBarSpec_Copy,Copy__14CSliderBarSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00387c70; vtable-slot: vtable CSliderBarSpec slot 1; fixed points start..3:3; ratio=0.94,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a8060,CUIListBoxSpec_Copy,Copy__14CUIListBoxSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00387cf0; vtable-slot: vtable CUIListBoxSpec slot 1; fixed points start..3:3; ratio=0.64,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a8350,CHandlerButtonSpec_CreateDisplayObj,CreateDisplayObj__18CHandlerButtonSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,carried:vtable-slot,0.75,match.json exact from 0x00387fe0; vtable-slot: vtable CHandlerButtonSpec slot 2; fixed points start..3:3; ratio=0.90,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a83f0,CHandlerButtonSpec_Copy,Copy__18CHandlerButtonSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00388080; vtable-slot: vtable CHandlerButtonSpec slot 1; fixed points start..3:3; ratio=0.96,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a8460,CHandlerButtonSpec_dtor,__dt__18CHandlerButtonSpecFv,carried:vtable-slot,0.75,match.json exact from 0x003880f0; vtable-slot: vtable CHandlerButtonSpec slot 0; fixed points start..3:3; ratio=0.67,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a8560,CScrollSpec_CreateDisplayObj,CreateDisplayObj__11CScrollSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,carried:vtable-slot,0.75,match.json exact from 0x003881f0; vtable-slot: vtable CScrollSpec slot 2; fixed points start..3:3; ratio=0.84,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a8600,CScrollSpec_Copy,Copy__11CScrollSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00388290; vtable-slot: vtable CScrollSpec slot 1; fixed points start..3:3; ratio=0.75,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a8770,CWrapSpec_CreateDisplayObj,CreateDisplayObj__9CWrapSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,carried:vtable-slot,0.75,match.json exact from 0x00388400; vtable-slot: vtable CWrapSpec slot 2; fixed points start..3:3; ratio=0.69,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a8840,CWrapSpec_Copy,Copy__9CWrapSpecFv,carried:vtable-slot,0.75,match.json exact from 0x003884d0; vtable-slot: vtable CWrapSpec slot 1; fixed points start..3:3; ratio=0.77,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a8c10,CTtySpec_CreateDisplayObj,CreateDisplayObj__8CTtySpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,carried:vtable-slot,0.75,match.json exact from 0x003888a0; vtable-slot: vtable CTtySpec slot 2; fixed points start..3:3; ratio=0.58,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a8dd0,CTextSpec_CreateDisplayObj,CreateDisplayObj__9CTextSpecCFP7C2DFontPQ23zdb16CTextureRelocMgr,carried:vtable-slot,0.75,match.json exact from 0x00388a60; vtable-slot: vtable CTextSpec slot 2; fixed points start..3:3; ratio=0.97,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a8e50,CTextSpec_Copy,Copy__9CTextSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00388ae0; vtable-slot: vtable CTextSpec slot 1; fixed points start..3:3; ratio=0.64,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a91c0,CDlgObjSpec_dtor,__dt__11CDlgObjSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00388e50; vtable-slot: vtable CDlgObjSpec slot 0; fixed points start..end; ratio=0.96,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a9500,CCheckBoxSpec_dtor,__dt__13CCheckBoxSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00389190; vtable-slot: vtable CCheckBoxSpec slot 0; fixed points start..1:1; ratio=0.77,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a96a0,CHProgressBarSpec_dtor,__dt__17CHProgressBarSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00389330; vtable-slot: vtable CHProgressBarSpec slot 0; fixed points start..3:3; ratio=0.66,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a97c0,CSliderBarSpec_dtor,__dt__14CSliderBarSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00389450; vtable-slot: vtable CSliderBarSpec slot 0; fixed points start..3:3; ratio=0.64,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a98b0,CUIListBoxSpec_dtor,__dt__14CUIListBoxSpecFv,carried:vtable-slot,0.75,match.json exact from 0x00389540; vtable-slot: vtable CUIListBoxSpec slot 0; fixed points start..3:3; ratio=0.70,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a9b30,CScrollSpec_dtor,__dt__11CScrollSpecFv,carried:vtable-slot,0.75,match.json exact from 0x003897c0; vtable-slot: vtable CScrollSpec slot 0; fixed points start..3:3; ratio=0.86,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003a9d10,CTtySpec_dtor,__dt__8CTtySpecFv,carried:vtable-slot,0.75,match.json seed+delta from 0x003899a0; vtable-slot: vtable CTtySpec slot 0; fixed points start..3:3; ratio=0.65,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003aa130,CDialogTuner_UpdateUIVar,UpdateUIVar__12CDialogTunerFP11CUIVariable,carried:vtable-slot,0.75,match.json exact from 0x00389dc0; vtable-slot: vtable CDialogTuner slot 1; fixed points start..end; ratio=0.50,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003aa1e0,CStickDeadzoneTuner_UpdateUIVar,UpdateUIVar__19CStickDeadzoneTunerFP11CUIVariable,carried:vtable-slot,0.75,match.json relinked-body from 0x00389e70; vtable-slot: vtable CStickDeadzoneTuner slot 1; fixed points start..end; ratio=0.90,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003aa300,CStickSensitivityTuner_UpdateUIVar,UpdateUIVar__22CStickSensitivityTunerFP11CUIVariable,carried:vtable-slot,0.75,match.json relinked-body from 0x00389f90; vtable-slot: vtable CStickSensitivityTuner slot 1; fixed points start..end; ratio=0.89,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003aa3b0,CMusicTuner_UpdateUIVar,UpdateUIVar__11CMusicTunerFP11CUIVariable,carried:vtable-slot,0.75,match.json seed+delta from 0x0038a040; vtable-slot: vtable CMusicTuner slot 1; fixed points start..end; ratio=0.91,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003aa790,CDialogTuner_dtor,__dt__12CDialogTunerFv,carried:vtable-slot,0.75,match.json seed+delta from 0x0038a420; vtable-slot: vtable CDialogTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003aa810,CStickDeadzoneTuner_dtor,__dt__19CStickDeadzoneTunerFv,carried:vtable-slot,0.75,match.json seed+delta from 0x0038a4a0; vtable-slot: vtable CStickDeadzoneTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003aa910,CStickSensitivityTuner_dtor,__dt__22CStickSensitivityTunerFv,carried:vtable-slot,0.75,match.json seed+delta from 0x0038a5a0; vtable-slot: vtable CStickSensitivityTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003aa990,CBrightnessTuner_dtor,__dt__16CBrightnessTunerFv,carried:vtable-slot,0.75,match.json seed+delta from 0x0038a620; vtable-slot: vtable CBrightnessTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003aaa10,CMusicTuner_dtor,__dt__11CMusicTunerFv,carried:vtable-slot,0.75,match.json seed+delta from 0x0038a6a0; vtable-slot: vtable CMusicTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003aaa90,CSoundTuner_dtor,__dt__11CSoundTunerFv,carried:vtable-slot,0.75,match.json seed+delta from 0x0038a720; vtable-slot: vtable CSoundTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003aab10,InitSystemTuners,InitSystemTuners__Fv,carried:string-set,0.80,match.json relinked-body from 0x0038a7a0; string-set: strings=6;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003ab360,SystemTuner_dtor,__dt__11SystemTunerFv,carried:vtable-slot,0.75,match.json exact from 0x0038aff0; vtable-slot: vtable SystemTuner slot 0; fixed points start..end; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003ab5c0,anon_zui_skb_CSkbKeyProps_SetButtonState,SetButtonState__Q221@unnamed@zui_skb_cpp@12CSkbKeyPropsFM9C2DButtonFPCvPv_v,carried:exact,1.00,"match.json exact from 0x0038b250; exact: fingerprint exact, 68 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003bde60,CFileCD_Read,Read__7CFileCDFPci,carried:prefix+offsets,0.80,"match.json exact from 0x0039d960; prefix+offsets: prologue unique both sides + offset multiset unique both sides, 53 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x003be4d0,CFileCD_BuildTOC,BuildTOC__7CFileCDFv,carried:callgraph,0.80,match.json relinked-body from 0x0039dfd0; callgraph: callgraph round 1; key=callee+pair; |K|=4+4; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003c0af0,CMemCardIO_Open,Open__10CMemCardIOFPCcUi,carried:vtable-slot,0.75,match.json exact from 0x003a05a0; vtable-slot: vtable CMemCardIO slot 0; fixed points start..2:2; ratio=0.65,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003c1510,Ascii2Sjis,Ascii2Sjis__FUc,carried:string-set,0.80,match.json exact from 0x003a0ee0; string-set: strings=1;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003c2b30,CMemCard_ctor,__ct__8CMemCardFv,carried:prefix+offsets,0.80,"match.json exact from 0x003a22e0; prefix+offsets: prologue unique both sides + offset multiset unique both sides, 8 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x003d1fc0,zVid_ZTestOnWriteSet,zVid_ZTestOnWriteSet__Fb,carried:exact,1.00,"match.json exact from 0x003afe70; exact: fingerprint exact, 84 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003d2020,zVid_FrameRestore,zVid_FrameRestore__Fv,carried:exact,1.00,"match.json exact from 0x003afed0; exact: fingerprint exact, 84 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003d2080,zVid_Swap,zVid_Swap__Fb,carried:callgraph,0.80,match.json relinked-body from 0x003aff30; callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003d3350,zVid_Init,zVid_Init__F10_zvid_mode,carried:string-set,0.80,match.json relinked-body from 0x003b1200; string-set: strings=1;order=between;callees=one side,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003d3a20,CVideo_WriteGsMemory,WriteGsMemory__6CVideoFUiP1Ui,carried:relinked-body,0.85,"match.json relinked-body from 0x003b18d0; relinked-body: fingerprint relinked-body, 192 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003d4610,socom2_LumReadPixel,socom2_LumReadPixel,carried:toml-stub,0.90,match.json relinked-body from 0x003b24c0; toml-stub: recomp/socom2.toml line 26 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x003d8690,zdb_CVisual_VuExecuteState0,VuExecuteState0__Q23zdb7CVisualFP8_word128P8_word128,carried:offset-multiset,0.75,"match.json relinked-body from 0x003b6540; offset-multiset: offset multiset unique both sides, 12 accesses, ratio 0.86",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003d8e60,zdb_CVisual_NodeSetup,NodeSetup__Q23zdb7CVisualFPQ23zdb5CNodePQ23zdb5CNodeP7CMatrixi,carried:callgraph,0.80,match.json relinked-body from 0x003b6d10; callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003d90f0,zdb_CVisual_SaveTextureSelect,SaveTextureSelect__Q23zdb7CVisualFP8_word128PQ23zdb8CTextureUl,carried:offset-multiset,0.75,"match.json relinked-body from 0x003b6fa0; offset-multiset: offset multiset unique both sides, 13 accesses, ratio 0.89",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003d91d0,zdb_CVisual_AddLocalLight,AddLocalLight__Q23zdb7CVisualFPQ23zdb6CLightP6CPnt3D,carried:offset-multiset,0.75,"match.json relinked-body from 0x003b7080; offset-multiset: offset multiset unique both sides, 18 accesses, ratio 0.90",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003d9ce0,zdb_CVisual_DrawLOD,DrawLOD__Q23zdb7CVisualFPQ23zdb9CLOD_bandfPf,carried:offset-multiset,0.75,"match.json exact from 0x003b7b90; offset-multiset: offset multiset unique both sides, 13 accesses, ratio 0.93",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003d9e40,zdb_AddonPoint_ctor,__ct__Q23zdb10AddonPointFv,carried:offset-multiset,0.75,"match.json relinked-body from 0x003b7cf0; offset-multiset: offset multiset unique both sides, 13 accesses, ratio 0.92",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003dad70,zdb_CSubMesh_Read,Read__Q23zdb8CSubMeshFRQ23zar4CZAR,carried:exact,1.00,"match.json exact from 0x003b8c20; exact: fingerprint exact, 76 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003dadc0,zdb_CSubMesh_dtor,__dt__Q23zdb8CSubMeshFv,carried:vtable-slot,0.75,match.json seed+delta from 0x003b8c70; vtable-slot: vtable zdb::CSubMesh slot 0; fixed points start..3:3; ratio=1.00,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003dae20,zdb_CSubMesh_ctor,__ct__Q23zdb8CSubMeshFPQ23zdb5CMesh,carried:exact,1.00,"match.json exact from 0x003b8cd0; exact: fingerprint exact, 92 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003db090,zdb_CMesh_dtor,__dt__Q23zdb5CMeshFv,carried:callgraph,0.80,match.json exact from 0x003b8f40; callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003dd1a0,zdb_CScrollingTexture_Object_Read,Read__Q23zdb24CScrollingTexture_ObjectFPQ23zdb9CSaveLoad,carried:string-set,0.80,match.json exact from 0x003bb050; string-set: strings=1;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003dd800,zdb_CLOD_Object_Read,Read__Q23zdb11CLOD_ObjectFPQ23zdb9CSaveLoad,carried:string-set,0.80,match.json exact from 0x003bb6b0; string-set: strings=1;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003e1cb0,zdb_LimitUVs,LimitUVs__3zdbFPsPsPs,carried:offset-multiset,0.75,"match.json relinked-body from 0x003bfb60; offset-multiset: offset multiset unique both sides, 74 accesses, ratio 0.83",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003e56c0,zdb_CVisual_Read,Read__Q23zdb7CVisualFRQ23zar4CZAR,carried:prefix+offsets,0.80,"match.json exact from 0x003c3570; prefix+offsets: prologue unique both sides + offset multiset unique both sides, 14 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x003e5e30,zdb_CVisual_GetTextureSelectBlock_ver2,GetTextureSelectBlock_ver2__Q23zdb7CVisualFUiPP8_word128P8_word128P8_word128,carried:exact,1.00,"match.json exact from 0x003c3ce0; exact: fingerprint exact, 168 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003e5ee0,zdb_CVisual_GetTextureSelectBlock,GetTextureSelectBlock__Q23zdb7CVisualFUiPP8_word128P8_word128P8_word128,carried:offset-multiset,0.75,"match.json exact from 0x003c3d90; offset-multiset: offset multiset unique both sides, 17 accesses, ratio 0.98",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003e5fe0,zdb_CVisual_dtor,__dt__Q23zdb7CVisualFv,carried:vtable-slot,0.75,match.json relinked-body from 0x003c3e90; vtable-slot: vtable zdb::CVisual slot 0; fixed points start..3:3; ratio=0.82,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003e62e0,zdb_CVisual_Create,Create__Q23zdb7CVisualFRQ23zar4CZAR,carried:prefix+offsets,0.80,"match.json exact from 0x003c4190; prefix+offsets: prologue unique both sides + offset multiset unique both sides, 4 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x003e6cc0,CZWeaponList_GetWeapon,GetWeapon__12CZWeaponListF10EQUIP_ITEM,carried:callgraph,0.80,match.json exact from 0x003c4b40; callgraph: callgraph round 1; key=caller; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x003e6d10,CZWeaponList_GetWeaponName,GetWeaponName__12CZWeaponListF10EQUIP_ITEM,carried:string-set,0.80,match.json exact from 0x003c4b90; string-set: strings=1;order=between;callees=none,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x003e7a10,CZFTSWeapon_dtor,__dt__11CZFTSWeaponFv,carried:vtable-slot,0.75,match.json exact from 0x003c5890; vtable-slot: vtable CZFTSWeapon slot 0; fixed points start..end; ratio=0.82,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x003e8690,CZWeapon_AddWeaponEventCallback,AddWeaponEventCallback__8CZWeaponFPFP12CZProjectileUiPv_vUiPv,carried:exact,1.00,"match.json exact from 0x003c6510; exact: fingerprint exact, 68 B",demo_symbol_renames.csv; research/44,2026-09-24
0x003f26c0,CZDecalSet_ReadDecalEntry,ReadDecalEntry__10CZDecalSetFP5_zrdr,carried:string-set&offset-multiset,0.80,"match.json relinked-body from 0x003d0470; string-set: strings=6;order=anchors-out-of-order;callees=overlap | offset-multiset: offset multiset unique both sides, 10 accesses, ratio 0.97 + callees",demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x003f3810,CZMarkList_UnInit,UnInit__10CZMarkListFv,carried:offset-multiset&callgraph,0.80,"match.json relinked-body from 0x003d15c0; offset-multiset: offset multiset unique both sides, 8 accesses, ratio 0.95 + callees | callgraph: callgraph round 1; key=callee; |K|=1; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
